SMILES,QEPPI Score,QED score,RO4 score,MW,MolLogP,SA score
O=C(NCCNCCc1ccccc1Cl)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,0.649569094,0.318669325,0.25,478.955,3.8685,2.423903541
Cc1cc(C(=O)N=c2cc(N3CCOCC3)c(F)c(C3(C)CC(C(F)(F)F)OC(=N)N3)[nH]2)c(Cl)cn1,0.649448335,0.52506049,0.5,530.91,3.17909,4.613856469
CCC1(CC)NC(=O)C(=NCc2ccc(C(=O)Nc3ccccc3Cl)cc2)N1,0.649390042,0.692942887,0,398.894,3.7265,2.892687973
COc1ccc(Cl)c2c1CN(C(C)(C)C(=O)NCc1cc(C(F)(F)F)ccc1F)CC2,0.649351358,0.643865756,0.5,458.883,4.9596,2.77751689
O=C(Nc1cc(F)ccc1C(=O)N=c1cc(C2CC2)[nH][nH]1)c1cccnc1,0.649114788,0.662206131,0,365.368,2.7477,2.971485203
O=C(NC1CCC(N=c2ccccc3[nH]c3[nH]2)CC1)c1cc(-c2cccnc2)c(Cl)cc1Cl,0.649069965,0.380725284,0.75,480.399,5.07828,3.259924218
COc1ccccc1C(=O)Oc1ccc(C(=O)CCC(C)S(=O)(=O)c2ccccc2)c(C)c1,0.648905158,0.249217274,0.75,466.555,5.04812,2.753514016
O=c1oc(N(CCc2cccnc2)Cc2cccnc2)nc2ccc(Cl)cc12,0.648866594,0.495516553,0.25,392.846,3.8807,2.515057638
CNC(=O)Nc1cc(C(=O)Nc2ccc(C(=O)N3CCCC(Nc4ccccc4)C3)cc2)ccc1C,0.64878571,0.40586678,0.5,485.588,4.71532,2.597664661
O=C(c1ccc(Cl)cc1)c1cnc(N2CCN(C(=O)c3ccc(Cl)nn3)CC2)s1,0.648702919,0.569453764,0.5,448.335,3.4333,2.476677711
CNC(=O)C1C(c2ccc(C(F)(F)F)cc2)=NNC1c1c(C(=O)NCc2ccccc2)nn(-c2ccc(Cl)c(Cl)c2)c1Cl,0.648448646,0.222327757,1,649.888,6.1921,3.742030975
Cc1cnc(C(=O)NN2C(=O)c3cccc(Cl)c3C2=O)cn1,0.648432314,0.844949315,0.25,316.704,1.37942,2.502551857
CC(C)NC(=O)c1cc(C(=O)NC(C)c2ccc(F)c(F)c2)cc(C(C)NC2CCC(F)(F)C2)c1,0.648413777,0.429601452,0.5,493.545,5.4324,3.620314213
Cc1ncsc1C(=O)N(C(=O)c1ccc(N2C(=O)c3ccccc3C2=O)cc1)c1ccccc1,0.648341119,0.404756003,1,467.506,4.73932,2.473081013
CN1CCN(c2ccc(C(=O)Nc3ccc(C(=O)N4CCOc5ncccc5C4)cc3C(=O)Nc3ccc(Cl)cc3)cc2)CC1,0.648300767,0.310030512,1,625.129,5.0262,2.658820914
Cc1c(CN2CCC(NC(=O)c3ccc(Cl)[nH]c3=N)CC2)cc(Cl)cc1C(=O)Nc1ccc(Cl)nc1,0.648118496,0.331830675,0.75,547.874,4.80449,2.990303339
Cc1ccc(C(=O)Nc2ccc(C(F)(F)F)nc2)cc1-c1nccnc1N1CCC2(CC1)NC(=O)NC2=O,0.648049533,0.446003392,0.75,525.491,3.29652,3.376743136
CNC(=O)c1cccnc1-c1ccc(NC(=O)Nc2cc(F)ccc2C(=O)N2CCC(NC)CC2)cc1Cl,0.647870302,0.371888095,0.75,539.011,4.3687,2.567590604
O=C(NCc1ccccn1)c1nnc(-c2ccc(S(=O)(=O)N3CCC(N4CCCC4)CC3)cc2)o1,0.647802949,0.528919254,0.75,496.593,2.3105,2.529984651
O=C(c1ccc(N2CCCC2=O)c(C(F)(F)F)c1)N1CCN(C(=O)c2cc(Cc3ccccc3)ccc2F)CC1,0.647785008,0.410456318,0.75,553.556,5.1603,2.505164878
CC(CN1CCC(Cc2ccccc2)CC1)NC(=O)C=Cc1cccnc1Cl,0.647709548,0.561951421,0.25,397.95,4.2076,2.826225145
O=c1c(S(=O)(=O)c2ccccc2)cn(Cc2cc(Cl)cc(Cl)c2)c2ccc(F)cc12,0.647689104,0.412214073,0.5,462.329,5.3285,2.303602604
Cc1cc(C)cc(C(=O)NCC(=O)N(C)CC(=O)Nc2ccc(Cl)cc2C(=O)NCC2CCCO2)c1,0.64732033,0.475453107,0.5,515.01,2.69254,2.855244796
CC1C2CC(CN1c1cc(S(=O)(=O)N3CC(F)(F)C3)c(C(=O)N3CC(F)(F)C3)cc1NC(=O)c1cccc(Cl)c1)c1cccc(=O)n1C2,0.646904051,0.378233778,1,708.134,4.4969,5.112751256
O=C1CCc2ccccc2N1c1ncc(N2CCN(S(=O)(=O)c3ccc(F)s3)CC2)cn1,0.646785438,0.579283205,0.75,473.555,2.799,2.818506558
O=C(NCc1noc(C2CCN(c3ccc(C(F)(F)F)cn3)C2)n1)c1ccncn1,0.646761656,0.670339596,0.5,419.367,2.1973,3.168185869
Cc1cc(Cc2cccc(C(=O)N3CCN(c4ncccc4C(=O)NC(=O)c4ccccc4F)CC3)c2)n[nH]c1=O,0.646563113,0.350923888,0.75,554.582,2.73582,2.703918199
O=C(CNC(=O)c1cccc(-c2nn[nH]n2)c1)Nc1ccc(OCc2ccccc2)cc1,0.646474898,0.396721473,0.5,428.452,2.8142,2.063275654
Cc1cc(S(=O)(=O)c2cn(Cc3ccccc3F)c3ccc(F)cc3c2=O)cc(C)c1C,0.64644146,0.432755386,0.5,453.51,5.08606,2.439017686
CSc1cc(C(=O)N2CCN(c3ccc(Cl)cc3)CC2)c(-c2ccccc2)cn1,0.646407723,0.547690838,0.5,423.969,5.0863,2.189058878
CC(C)(C)C(=O)N1CCN(c2cnc(N3CCCCC3c3ccc(Cl)c(Cl)c3)nc2)CC1,0.6460374,0.609007198,0.75,476.452,5.2097,3.031640198
Cc1nc(SC(C)C)n(C(=O)c2ccc(Cl)cc2)c1Cc1ccc(F)cc1,0.646004796,0.508379396,0.5,402.922,5.76382,2.407585039
O=C(Nc1ccc(F)cc1)c1ccc(C(=O)NN2CC=CCC2)cc1,0.645928383,0.842061256,0,339.37,2.9847,2.194332005
CC(=O)N1CCN(c2ccc(Oc3ccc(Cl)cc3)cc2C(=S)N2CCC(N3CCCCC3)C2)CC1,0.645918489,0.508436324,1,527.134,5.0365,3.016460624
O=C(Nc1c(F)ccc(C(=O)Nc2ccc(=NC3CCNCC3)[nH]c2)c1F)c1ccccn1,0.645823658,0.477050917,0.5,452.465,2.8452,3.158928171
CC(NC(=O)NC(C(=O)NCc1cccnc1)C1CCC(C(C)C)CC1)c1ccc(F)cc1,0.645543218,0.539312592,0.5,454.59,4.7283,3.143027299
CCOc1ccc(C(=O)Oc2ccc(C(=O)N3CCC3)cc2NC(=O)c2cncn2C)cc1OC,0.645482659,0.390988833,0.5,478.505,3.1448,2.422060531
O=C(Nc1ccc(C(=O)N2CCOCC2)c(Cl)c1)c1ccc(N2CCOCC2)c(NC(=O)c2cccnn2)c1,0.645343482,0.479649932,0.75,551.003,2.9436,2.546986587
Cc1nn(Cc2ccccc2)c(C)c1NC(=O)c1ccc(F)cc1NC(=O)c1cc(=O)c2ccccc2o1,0.645328999,0.322561117,1,510.525,5.29834,2.391555198
CC1(F)CCN(C(CNC(=O)Cc2ccc(F)cc2F)c2cccnc2)CC1,0.645109236,0.818744999,0,391.437,3.5838,3.02762084
COc1cc(N2CC(Cn3nccn3)OC2=O)cc(F)c1-c1cc(C)nc(C)c1,0.645106316,0.65790192,0.25,397.41,3.13004,3.366987692
CC(=O)Nc1ccc(-c2cc(F)c(C(=O)NCc3c(F)cccc3F)c(F)c2)cc1C(=O)Nc1ccccc1,0.644887269,0.251935576,0.5,535.497,6.0507,2.414904094
C=CCn1c(Cc2cccn2C)nnc1SCc1cc(OC)ccc1Cl,0.644405305,0.424854587,0.5,388.924,4.3477,2.581292899
Cc1nn(C)cc1-c1cc(Cl)cc(C(=O)NC2Cc3ccccc3C2)c1,0.644319594,0.763600648,0,365.864,3.94612,2.366318263
Cc1nc(CN2CCC(N(C(=O)c3cccnc3C)c3cc(C)c(C#N)c(C)n3)C2)co1,0.644312024,0.61078034,0.5,430.512,3.49126,3.548998659
CSCC(=O)c1ccc2c(c1)CN(C(=O)c1ccc(NC(=O)Cc3ccc(OCc4ccccc4)cc3)cc1)CC2,0.643905401,0.232562917,1,564.707,6.191,2.369048585
COCCNS(=O)(=O)c1ccc2c(c1)CCC(NC(=O)CNC(=O)c1ccc(Cl)cc1)C2,0.643763483,0.473310066,0.5,479.986,1.6682,2.728084813
CCC(C(=O)Nc1c(NC(=O)c2ccc(Cl)cc2)cccc1C(=O)NC1CCCCC1)C(C)C,0.643736124,0.412792988,0.5,484.04,6.2755,2.790307969
Fc1cnc(-n2nc(C(F)(F)F)cc2CN2CCN(c3ccc(C(F)(F)F)cn3)CC2)nc1,0.643646836,0.538296546,0.5,475.372,3.5562,2.867767968
Cc1cc(-n2cccn2)nc(N2CCCN(C(=O)c3ccc(N4CCCC4=O)c(F)c3)CC2)n1,0.643629193,0.591198686,0.75,463.517,2.58912,2.618872929
Cc1cccc(-c2nnc(N3CCN(C(=O)c4ccncc4)CC3)s2)c1,0.643587112,0.714162059,0.25,365.462,2.87092,2.200530906
CC(c1c(F)cccc1F)N1CC2(CCN(c3ncc(Cl)cn3)CC2)OC1=O,0.643449724,0.768968122,0.5,408.836,3.9606,3.791547669
CN(C)C1CCN(c2ccc(NC(=O)c3ccc(N4CCC5(CC4)CC(C(C)(C)C)C5)nc3)c(C3CCC(N4CCOCC4)CC3)c2)C1,0.643313706,0.348945391,1,656.96,6.8753,4.102922112
CCc1ccc(CNc2cccc(Cl)c2C(=O)N2CCCNCC2)c(C)c1,0.643179178,0.807821395,0.25,385.939,4.25842,2.308430657
CN1CCC(OC(Cc2ccccc2)c2ccc(S(=O)(=O)F)c(Cl)c2)CC1,0.643013597,0.661074001,0.5,411.926,4.3928,2.964580045
COc1ccc(C(=O)NN=C(C)c2ccc(N3CCC(NC(=O)c4ccccc4F)C3)nn2)cc1OC,0.642934859,0.356331488,0.5,506.538,2.7956,2.964560675
O=S(=O)(NCCN1CCCC1)c1ccc(-c2nnc(Cc3ccncc3)s2)nc1,0.642690063,0.58286375,0.5,430.559,1.96,2.546399582
CCn1nc(C2CCCN(C(=O)c3cc(F)cc(OC)c3)C2)n(CC)c1=O,0.642670393,0.802638772,0.25,376.432,2.2521,2.909294879
Cc1nn(CC(=O)N=c2[nH]nc(C3CC3)s2)c(C)c1CCC(=O)NCCc1ccccn1,0.642614543,0.513607419,0.5,453.572,1.97594,3.142421252
Cc1nc(CCNC(=O)c2cncc(Cl)n2)cn1-c1ccc2ncc(=O)[nH]c2c1,0.642492473,0.518777851,0.5,409.837,1.83312,2.904332021
NC1CNc2c(C(=O)Nc3ccc(Cl)cc3)ccc(C(=O)NCc3cccnc3)c21,0.642408967,0.504824158,0.5,421.888,3.3426,2.952646334
CNC(=O)C(=C(c1ccc(OCCN2CCCC2)cc1)C(F)(F)F)c1ccccc1,0.642338455,0.536044028,0.5,418.459,4.3803,2.476923445
Cc1ncccc1N=c1sc2cc(C(=O)NCCc3ccc(F)nc3)ccc2n1Cc1ccc(Cl)c(Cl)c1,0.642298698,0.228783493,1,566.489,6.50032,2.797685438
O=C(c1nc(N2CCCC2)ncc1Cl)N1CCN(Cc2ccc3c(c2)CCO3)CC1,0.642224252,0.747085109,0.75,427.936,2.6231,2.434486445
COCCn1cc(C(=O)NC(Cc2ccc(F)c(F)c2)C(=O)NCCC(C)C)cn1,0.641958892,0.582065194,0.5,422.476,2.3111,2.825914824
O=C(NNC(=O)c1ccc(Cl)cc1Cl)c1cnccn1,0.641695857,0.829219805,0,311.128,1.8582,2.037964971
COc1cc(C(=O)N(Cc2cccnc2)C2CCN(Cc3cncn3C)CC2)cc(Cl)c1N1CC(F)(F)C1,0.641569853,0.422548837,1,545.034,4.2394,3.058196068
O=C(Nc1ccc(Cl)cc1C(=O)NCc1ccco1)c1cc2ccc(F)c(Cl)c2[nH]1,0.641552866,0.384351139,0.5,446.265,5.3891,2.445701182
Cc1nc(-c2ccc(Cl)cc2Cl)sc1C(=O)CSc1nnc(C)n1C,0.641435206,0.442681749,0.75,413.355,4.83724,2.472659932
Cc1cc(-c2cc(Cl)ccc2Cl)nn1CCC(=O)NC1CCCCC1,0.641238511,0.793205063,0.25,380.319,5.00432,2.222805082
CC(NC(=O)N=c1ccc(C(=O)N2CCC(c3ccccc3)CC2)c[nH]1)c1cccc(F)c1,0.641034007,0.617056955,0.5,446.526,4.5451,3.169720149
Cc1ccc(NC(=O)c2cc(F)cc(NC(=O)C3=CCCCC3C(=O)O)c2)cc1F,0.640997171,0.680740834,0.5,414.408,4.27512,2.909752451
CCNC(=O)c1ccc(-c2cc(NC3CCN(S(=O)(=O)c4ccc(F)cc4)C3=O)ccc2C(=O)NCC)cc1F,0.640945077,0.361676973,0.5,570.618,3.5329,3.121324567
Cc1nn(C)c(N(C)C)c1CNC1CCc2nc(C(C)C)nn2C1,0.640912533,0.901771794,0.25,331.468,1.61402,3.533264546
Cc1cccc(C(=O)N2CC(c3ccc(F)cc3)C(n3cc(F)cn3)C2)n1,0.640879214,0.712464437,0,368.387,3.34562,3.392092454
CC1CCC(NC(=O)c2cc(F)cn(CCc3ccccc3)c2=O)CC1,0.640778601,0.890837485,0,356.441,3.5386,2.230886038
O=C(Cc1cccnc1)NCC(=O)N(CC(=O)NC1CCCCC1)c1ccc(Cl)cc1C(O)c1ccccc1,0.6407426,0.354995115,0.5,549.071,3.9575,3.070966188
Cc1ccnc(C)c1C(=O)N=c1cc(C(C)C)c(NC(=O)C(C)(C)C)c[nH]1,0.640712261,0.861799207,0,368.481,3.87564,3.197985577
O=C(CNC(=O)c1ccc(NC(=O)C2CC2)cc1)NC1CCCc2ccccc21,0.640604675,0.70749385,0,391.471,2.9587,2.429959281
CCc1ccc(Cl)cc1NC(=O)C(=O)NCc1ccncc1,0.64029628,0.851315552,0,317.776,2.5523,2.013528072
Cc1cc(-c2cccnc2C)ccc1C(=O)N(C)C1CCN(C(=O)Cc2c(F)cccc2F)CC1,0.640295208,0.52264682,0.5,477.555,4.94934,2.545571049
Cc1c(C(=O)NC2CCCCC2)c[nH]c1C(=O)NC1(c2ccccn2)CCCC1,0.640152276,0.716788824,0,394.519,3.97992,2.758297339
Cc1ccc(C(=O)N2CCCC2CCN2CCCCC2)c(Cl)c1NC(=O)CSc1nc(=O)cc(Cc2ccccc2F)[nH]1,0.640025795,0.222476579,1,626.198,5.67302,3.384701905
Cc1ccc(NC(=O)c2ccnc(Cl)n2)cc1N1CCC(N(C)C(=O)n2cccnc2=O)C1,0.639928102,0.585953689,0.5,467.917,2.42622,3.339313843
CS(=O)(=O)Nc1ccc(Cl)cc1C(=O)N1CC(CO)C2C1CCN2C(=O)c1cnccn1,0.639875352,0.649002608,0.5,479.946,0.8491,3.77797065
O=C(COc1ccccc1F)N(Cc1ccncc1)C1Cc2ccccc2N(Cc2cccs2)C1,0.639556587,0.337466494,1,487.6,5.3213,2.995779643
O=C(CNC(=O)c1cc(Cc2ccccc2)on1)Nc1ccccc1C(=O)NCc1ccccc1,0.63945961,0.347632095,0.5,468.513,3.5639,2.15022266
Cc1ncccc1C(=O)Nc1cc(C(=O)Nc2ccc(S(=O)(=O)N=c3cco[nH]3)cc2)ccc1F,0.639441013,0.374226778,0.5,495.492,3.24442,2.89851686
Cc1c(C(=O)Nc2ccc(Cl)cc2F)c(C)n(CC(=O)N(C)C)c1C,0.639382422,0.90043805,0,365.836,3.54636,2.325436551
Cc1ccoc1C(=O)NCC1CCCN1c1nc(=NCc2ccncc2)[nH]c(=NCC2CC2)[nH]1,0.639181197,0.470715324,0.75,462.558,1.84462,4.070689758
Cc1ccc(NC(=O)c2cc(F)c(N3CCCNC3=O)cc2Cl)cc1N1CCCNC1=O,0.639127254,0.647299358,0.25,459.909,3.87922,2.667526358
CC(Cc1c[nH]c(=N)cn1)c1nc(-c2ccc(F)c(F)c2)c[nH]1,0.639082611,0.691709312,0,315.327,2.90367,3.830360477
Cc1cccc(C(=O)N=c2[nH]cc(Cc3ccncc3)s2)c1,0.638981581,0.807908987,0,309.394,3.11152,2.812982732
O=C(Nc1cc(Cl)c(-c2ccccn2)cc1N1CCCC1)c1ccnc(N2CC(F)(F)CC2C(=O)Nc2ccc(Cl)nc2)c1,0.638793528,0.22148125,1,638.506,6.5506,3.518206451
O=C(NCCc1ccc(F)cc1)c1ccc(N2CCC(N3CCCCC3)CC2)c(-c2cc(C(=O)Nc3ccccc3)n[nH]2)c1,0.638569236,0.224624265,1,594.735,5.8953,2.666779792
O=C(CCNS(=O)(=O)c1ccc(F)cc1)Nc1cc(C(=O)NCc2ccc(Cl)cc2)ccc1N1CCCCC1,0.638240933,0.326170902,0.75,573.09,4.7065,2.25844941
COc1ccc(C2C=C(c3ccc(Cl)c(Cl)c3)CN2C(=O)NCCC(=O)NCCCN2CCCCC2)cc1OC,0.638202488,0.336533957,0.75,589.564,5.5428,3.184636943
CC(Oc1coc(CSc2ccccc2)cc1=O)c1ccccc1,0.638125241,0.588164327,0.25,338.428,5.0721,2.693104446
CN(C)C1CNC(c2ccc(N3CCCC(c4ccccc4)C3)nc2)C1,0.638055563,0.915353459,0,350.51,3.4302,3.477247575
Cc1cc(-c2cc(-c3cccnc3)nc(-c3cccc(N4CCCC4=O)c3)c2)ccn1,0.638038754,0.460929115,0.75,406.489,5.30782,2.41660345
CC(=C(c1ccc(F)cc1)c1ccc(NCCN2CCCCC2)cc1)c1ccccn1,0.638007045,0.505482813,0.5,415.556,6.0975,2.343013425
Cn1c(-c2ccc(N3CCCCC3)cn2)nnc1C1CCN(c2ccc(Cl)cn2)CC1,0.637875259,0.605966508,1,437.979,4.2998,2.604535318
CCN(C(=O)c1cccnc1C)C1CCN(Cc2cc(CN3CCOCC3)cc(NC(=O)c3c(Cl)cncc3Cl)c2)CC1,0.637830973,0.345213972,1,625.601,5.30302,2.90011253
O=C(NCC(=O)N(CCCN1CCCCC1)C(C(=O)NC1CCCCC1)c1cccnc1)c1c(F)cccc1Cl,0.637568235,0.414107231,0.75,572.125,4.4987,3.074090222
Cc1nn(Cc2ccccn2)cc1S(=O)(=O)N1CCC(NC(=O)C(N)c2ccccc2)(c2ccccc2)CC1,0.637255371,0.351393497,0.75,544.681,3.13102,3.236493248
Cc1ncc(-c2ccnc(N3CCc4cnc(C(F)(F)F)nc4C3)c2)c(C(F)(F)F)n1,0.636979878,0.555794046,0.75,440.351,4.23732,3.097136798
O=C(Cc1ccc(Cl)cc1Cl)C(=O)NCc1ccncc1,0.636941254,0.860964599,0,323.179,2.8164,2.135889514
CCNC(=O)C(NC(=O)NC1c2ccccc2OCC1C)c1ccc(F)cc1,0.636759698,0.740093335,0,385.439,3.0719,3.359945527
Clc1ccc(-c2nc(SCc3ccncc3)nnc2-c2ccncc2)cc1,0.636753798,0.448720453,0.5,391.887,4.9413,2.293438846
Cc1cc(CNC(=O)c2c[nH]c(-n3cccnc3=O)n2)n(C)n1,0.636448383,0.700154805,0.25,313.321,-0.07248,3.132453619
O=c1cc(CSc2ccc(OC3CCCC3)cc2F)[nH][nH]1,0.636249721,0.831747562,0,308.378,3.4558,2.707453204
O=C(Nc1cccnc1)c1cc(NC(=O)c2cnccc2-c2ccc(Oc3ccc(F)c(F)c3)cn2)ccc1F,0.636091411,0.252263645,1,541.489,6.2528,2.581360396
Cc1cc(F)ccc1-c1oncc1COCc1cncn1Cc1cccnc1,0.636043191,0.483395546,0.5,378.407,4.14572,2.833019365
O=C(CNC(=O)c1ccc(S(=O)(=O)NCc2ccc(Cl)cc2)cc1)NC1CCN(Cc2ccc(Cl)cc2)C1,0.635947347,0.342739307,0.5,575.518,3.5924,2.667436474
Cc1n[nH]c(C)c1C(=O)NC1CCN(C(=O)c2ccc(Cl)cc2)CC1,0.635840416,0.882928158,0,360.845,2.71454,2.138701566
O=C(NC1(CO)CCCC1)c1cccc(-c2ccc(C(=O)NC(CO)c3ccccc3)c(Cl)c2)n1,0.635836959,0.380053466,0.5,493.991,3.9003,2.998316057
CCn1c(SCc2cc(C(C)=O)ccc2OC)nnc1-c1ccncc1,0.635784149,0.465767958,0.25,368.462,3.8635,2.210481672
O=C(NCc1ccnc(N2CCCCC2)c1)c1c(F)ccc(C(F)(F)F)c1Cl,0.635610163,0.728552282,0.5,415.818,4.8132,2.413261391
O=C(Nc1ccc(C2CCCNC2)c(F)c1)c1ccc(NC(=O)C2CC2)cc1,0.635440886,0.735818283,0,381.451,3.8935,2.535259846
CC(C)NC(=O)c1cc(F)ccc1N1CCN(C(=O)c2sccc2S(=O)(=O)N2CCCC2COc2ccccc2)CC1,0.635430694,0.38775561,1,614.765,4.2199,3.120500376
CC(C)C(NC(=O)c1ccncc1)C(=O)c1nc2cc(C(=O)NCc3ccncc3)ccc2o1,0.635166585,0.389072909,0.5,457.49,3.1851,2.927831665
Cc1cncc(C(=O)Nc2ccc(N3CCC(N(C)C)C3)nc2C(=O)Nc2ccc(C(=O)N3CC4CCCN4C3)cc2Cl)c1,0.633968294,0.410147914,0.75,617.154,3.96102,3.735271078
O=C(c1csc(CCc2c[nH]c3cccc(Cl)c23)n1)N1CCc2ccccc2C1,0.633924961,0.48812617,0.75,421.953,5.2615,2.503469989
Cc1cc(F)ccc1-c1ccc(C(NC(C)C(=O)N2CCCC2)C(=O)NCCS(N)(=O)=O)cc1,0.63388586,0.495320652,0.5,490.601,1.84742,3.227706921
Cn1ncc(C(=O)N2CCCN(c3ccc(Cl)c(F)c3)CC2)c1C1CCN(C(=O)OC(C)(C)C)CC1,0.633676171,0.588596745,0.75,520.049,4.6796,2.656866802
Cc1cc(C(=O)N2CCC(N(C)c3nc(C(F)(F)F)ncc3C(F)(F)F)CC2)nc(C)n1,0.633481979,0.648586724,0.5,462.398,3.66204,2.987295374
CS(=O)(=O)NC1CCC(NC(=O)c2nc(C(=O)Nc3ccc(Cl)c(Cl)c3)ccc2N2CCc3ccncc32)CC1,0.633085668,0.366470738,1,603.532,4.3201,2.917721447
Cc1ccccc1CNc1ccc(C(=O)N2CCCC2)cc1NC(=O)NCC(C)(C)Cc1ccccc1,0.632995725,0.327242805,0.5,498.671,6.23352,2.395059354
Cc1ccc(CNC(=O)c2cc(Cl)ccc2F)c(CN2CCCCC2)n1,0.632802427,0.855322212,0.25,375.875,4.09842,2.231898304
Cc1cnc(CNC(=O)c2ccc3c(c2)CCN(C(=O)c2ccc(NC(=O)c4cc(N5CCN(C)CC5)ccc4Cl)cc2)C3)cn1,0.632792234,0.305461886,1,638.172,4.57102,2.720047896
CNC(=O)C(Cc1ccccc1)NC(=O)CCNC(=O)c1cc(C2CC2)nn1Cc1ccc(F)cc1,0.632697403,0.383406907,0.5,491.567,2.5413,2.862801809
Cn1c(SCc2cccc(C(F)(F)F)c2)ccc1S(=O)(=O)N1CCCCCCC1,0.63260448,0.586250011,0.5,446.56,5.291,2.659278597
Cn1c(C(=O)N2CCN(C(=O)c3ccncc3)CC2)cc2ccc(C(F)(F)F)cc21,0.632518649,0.644863556,0.25,416.403,3.1903,2.35107678
CCN1CCCC1CNC(=O)COc1cc(-c2nc(F)c(C3CC3)c(=NC)[nH]2)ccc1OC(C)C,0.632301271,0.503601803,0.5,485.604,3.3902,3.590785266
O=C(NCC1CCOCC1)c1cnc(N2CCCCCC2)c(C(=O)NC2CCC(F)(F)CC2)c1,0.632172465,0.647517719,0.5,478.584,3.9261,2.757896791
CC(C)c1nc(CNS(=O)(=O)c2ccc(NC(=O)c3ccc(S(=O)(=O)N4CCCCC4)cc3)cc2)cs1,0.632126749,0.403228007,0.75,562.739,4.1719,2.391520169
O=C1NCCCN1C(=O)c1cc(Cc2c(Cl)cccc2Cl)[nH]n1,0.632055521,0.89076392,0,353.209,2.8628,2.675291962
CN(C)C1CN(c2cc(=O)s[nH]2)CC1c1cc(Cl)ccc1F,0.631986082,0.932739318,0,341.839,2.7629,4.065301337
Cc1ccc(NC(=O)CCC(=O)Nc2ccc3c(c2)CCc2cccc(C)c2-3)c(Cl)c1,0.631938457,0.512869882,0.5,432.951,6.07984,2.227516116
COc1ccc(Cn2ccnc2SCC(=O)N2CCCCC2)cc1,0.6318084,0.755177126,0.25,345.468,3.0446,2.035912584
O=C(Nc1ccc(CSc2nc3ccccc3[nH]2)cc1)c1ccc(NC(=O)c2ccccn2)cc1,0.631442368,0.257996907,1,479.565,5.7548,2.148180082
Cc1nc(S(=O)(=O)c2ccc(Cl)cc2)c(N2CCN(C(=O)c3ccco3)CC2)o1,0.630999744,0.620843708,0.5,435.889,3.02462,2.491003008
CN(CCc1ccccc1)C1CCN(c2ccc(Cl)cc2C(=O)Nc2ccc(N3CCC3CN3CCCC3)cc2F)CC1,0.630862117,0.284677412,1,604.214,6.5492,3.157264478
O=C(NCC1CCCN1C(=O)Nc1cccnc1)Nc1cccc(Cl)c1Cl,0.630764484,0.708683278,0.5,408.289,4.2064,2.700609652
O=C1NC(=O)c2cc(NC(=O)c3ccc(Cl)nc3)cc3c([N+](=O)[O-])ccc(c23)C1=O,0.630500495,0.215506873,0.5,424.756,2.5014,2.629860131
CC(=O)c1cc(C(C)C)n(CC(=O)NCc2cccc(F)c2)c1C,0.630451143,0.823208163,0,330.403,3.57802,2.301243692
Cc1ccc(C(=O)Nc2cc(C(C)Nc3cc(=N)[nH]cn3)ccc2Cl)cn1,0.630377471,0.539644389,0.25,382.855,3.67139,3.210812029
CN(Cc1ccccn1)C(=O)c1ccccc1N=C1CCCCCN1,0.630268812,0.928786076,0,336.439,3.5474,2.776459666
Fc1ccc(Cn2cc(CN3CCN(C(c4ccc(F)cc4)c4cccnc4)CC3)nn2)cc1,0.629980743,0.418699739,0.75,460.532,3.9068,2.831575702
CC(Cc1cccc(Cl)c1)NC(=O)c1cc(N2C(C)C=CC2C)ccn1,0.629830003,0.80119301,0.25,369.896,4.2492,3.644925621
CNS(=O)(=O)c1ccc(CN2CCC(NS(=O)(=O)c3cc(C(=O)Nc4ccc(Cl)cc4)ccc3F)CC2)cc1,0.629538655,0.347800521,0.5,595.118,3.5824,2.36409506
NNC(=O)c1ccc(Cl)cc1NC(=O)c1ccc(Cl)nc1,0.629088283,0.348863872,0,325.155,2.2442,2.028083408
Cc1cc(C(=O)NCC(=O)N(c2cccc(F)c2)C(C(=O)NCc2ccccc2)c2cccnc2)[nH]n1,0.62885052,0.326316414,0.5,500.534,3.07292,3.085494936
Cc1ccc(NC(=O)c2cc(Cl)ccc2N2CCC(N(C)CCC(F)(F)F)CC2)cc1Cl,0.628794968,0.51085228,0.5,488.381,6.40712,2.414358945
CC1Cc2ccccc2N1C(=O)c1ccc(C(=O)NCC2CCC(C(=O)NCc3ccncc3)CC2)cc1Oc1cccnc1,0.628626943,0.253350281,1,603.723,5.7129,3.188156378
CC(C)(C)NC(=O)C(c1ccccc1F)N(C(=O)Cn1cc(Cl)cn1)C(C(=O)NC1CCCCC1)c1ccnnc1,0.628466368,0.390344355,0.75,584.096,4.1404,3.751671436
CC(C)CN(CC(=O)Nc1c(F)cccc1F)C(=O)CCNC(=O)c1ccccc1F,0.628443062,0.634236646,0.25,435.446,3.3471,2.232485423
Cc1cc(C)c(NC(=O)Cn2[nH]nc(C(=O)NCc3ccc(F)cc3)c2=N)cc1C,0.628401995,0.499741079,0.5,410.453,2.32373,2.598551141
Cc1ccc(C=NNC(=O)c2cnccn2)cc1,0.628391445,0.653426533,0,240.266,1.54892,2.01931158
Cc1ccc(C(=O)C(C(=O)c2ccc(Cl)cc2)n2cnc3ccccc32)cc1,0.628168404,0.343848575,0.25,388.854,5.30502,2.640127154
